symbol,79,269,coverage,500,en_245,fr_245,es_245,ru_245,en_id,fr_id,es_id,ru_id,en_020,fr_020,es_020,ru_020,en_022,es_022,fr_022,ru_022,en_710,es_710,fr_710,ru_710,dl
E/NL.1970/32,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Spain : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,España : Leyes y reglamentos promulgados para dar efecto a las disposiciones de tratados internacionales sobre los estupefacientes,,420375,,420530,,,,,,,,,,,,,,n
C.69.M.35.1932.XI||C.455(c).M.193(c).1931.XI,,1932-01-01 00:00:00,1931-01-01 00:00:00,,"Convention for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs : Protocol of signature and final act (Geneva, July 13th, 1931)",,,,420528,,,,,,,,,,,,Conference for the Limitation of the Manufacture of Narcotic Drugs,,,,n
E/NL.1966/23,,1966-01-01 00:00:00,1963-01-01 00:00:00,,,République du Sénégal : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants,,,,420527,,,,,,,,,,,,,,,n
E/NL.1952/91,,1952-01-01 00:00:00,1948-01-01 00:00:00,,"Gilbert and Ellice Islands, communicated by the Government of the United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Îles Gilbert et Ellice, communiqués par le gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,420526,418380,,,,,,,,,,,,,,,n
E/INCB/30/Supp.2,E/F/S.76.XI.1/Supp.2,1976-01-01 00:00:00,1976-01-01 00:00:00,,,Évaluations des besoins du monde en stupéfiants et de la production mondiale d'opium pour 1976 : supplément N°. 02,,,,420525,,,,,,,,,,,,Junta Internacional de Fiscalización de Estupefacientes,,,n
E/NL.1956/79,,1956-01-01 00:00:00,1956-01-01 00:00:00,,"Iraq : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Iraq : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,420292,418010,,,,,,,,,,,,,,,n
E/NL.1955/43,,1955-01-01 00:00:00,1955-01-01 00:00:00,,"Solomon Islands, communicated by the Government of the United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Îles Salomon, communiqués par le gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,420201,420291,,,,,,,,,,,,,,,n
E/NL.1959/85-86,,1959-01-01 00:00:00,1959-01-01 00:00:00,,,"Turquie : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,420290,,,,,,,,,,,,,,,n
E/NL.1958/31,,1958-01-01 00:00:00,1948-01-01 00:00:00,,"Portuguese Guinea, communicated by the Government of Portugal : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Guinée Portugaise, communiqués par le gouvernement du Portugal : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,418891,420288,,,,,,,,,,,,,,,n
E/NL.1956/137,,1956-01-01 00:00:00,1956-01-01 00:00:00,,"India : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Inde : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,420287,419204,,,,,,,,,,,,,,,n
E/NL.1953/42-43,,1953-01-01 00:00:00,1952-01-01 00:00:00,,"Bahamas, communicated by the Government of the United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Bahamas, communiqués par le gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,419562,420286,,,,,,,,,,,,,,,n
A/AC.105/196,,1972-01-01 00:00:00,1977-01-01 00:00:00,,"Report of the legal sub-committee on the work of its sixteenth session, 14 March-8 April 1977",,"Informe de la Subcomisión de asuntos juridicos sobre la labor realizada en su l6. periodo de sesiones, 14 de marzo a 3 de abril de 1977",,420277,,419701,,,,,,,,,,Committee on the Peaceful Uses of Outer Space,,,,n
E/NL.1961/111,,1961-01-01 00:00:00,1961-01-01 00:00:00,,"Republic of Ghana : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,420276,,,,,,,,,,,,,,,,n
E/NL.1991/46,,1991-01-01 00:00:00,1990-01-01 00:00:00,,,Belgique : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants et les substances psychotropes,,,,420271,,,,,,,,,,,,,,,n
E/NL.1967/14,,1967-01-01 00:00:00,1967-01-01 00:00:00,,Zambia : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,,,420268,,,,,,,,,,,,,,,,n
E/NL.1958/67,,1958-01-01 00:00:00,1957-01-01 00:00:00,,"Ryukyu Islands, communicated by the Government of the United States of America : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,420267,,,,,,,,,,,,,,,,n
E/NL.1957/103-104,,1957-01-01 00:00:00,1957-01-01 00:00:00,,"Pakistan : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Pakistan : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,420266,418442,,,,,,,,,,,,,,,n
E/INCB/6/Add.3,E/F/S.70.XI.8,1969-01-01 00:00:00,1970-01-01 00:00:00,,,,Tercer suplemento al estado de las previsiones para 1970 de las necesidades mundiales de estupefacientes y de la producción mundial de opio,,,,420265,,,,,,,,,,,,Organe international de contrôle des stupéfiants,,n
E/NL.1949/24,,1949-01-01 00:00:00,1948-01-01 00:00:00,,,"Gambie : Lois et règlements communiqués conformément aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,420261,,,,,,,,,,,,,,,n
E/NL.1974/32,,1974-01-01 00:00:00,1972-01-01 00:00:00,,,République Khmère : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants,,,,420260,,,,,,,,,,,,,,,n
E/INCB/1992/2,E/F/S.92.XI.1,1992-01-01 00:00:00,1993-01-01 00:00:00||1991-01-01 00:00:00,,"Narcotic drugs : estimated world requirements for 1993, statistics for 1991",,,,420255,,,,ISBN 92-1-048053-8,,,,ISSN 1013-3453,,,,International Narcotics Control Board,,,,n
E/NL.1967/41,,1967-01-01 00:00:00,1967-01-01 00:00:00,,Norway : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,,,420253,,,,,,,,,,,,,,,,n
E/INCB/18,F.73.XI.2,1972-01-01 00:00:00,1973-01-01 00:00:00,,Estimated world requirements of narcotic drugs and estimates of world production of opium in 1973,Évaluations pour 1973 des besoins du monde en stupéfiants et de la production mondiale d'opium,Previsiones para 1973 de las necesidades mundiales de estupefacientes y de la producción mundial de opio,,418910,420251,418935,,,,,,,,,,International Narcotics Control Board,,,,n
E/NL.1962/53-54,,1962-01-01 00:00:00,1961-01-01 00:00:00,,"Poland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,420249,,,,,,,,,,,,,,,,n
E/NL.1978/70,,1978-01-01 00:00:00,1977-01-01 00:00:00,,,Hongrie : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants et les substances psychotropes,,,,420248,,,,,,,,,,,,,,,n
E/NL.1958/33,,1958-01-01 00:00:00,1958-01-01 00:00:00,,,"Belgique : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,420247,,,,,,,,,,,,,,,n
E/NL.1961/6-9,,1961-01-01 00:00:00,1961-01-01 00:00:00||1960-01-01 00:00:00,,"India : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,420246,,,,,,,,,,,,,,,,n
E/NL.1957/133-134,,1957-01-01 00:00:00,1956-01-01 00:00:00,,"Poland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Pologne : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,418754,420243,,,,,,,,,,,,,,,n
E/INCB/30/Supp.1,E/F/S.76.XI.1/Supp.1,1976-01-01 00:00:00,1976-01-01 00:00:00,,,,Previsiones de las necesidades mundiales de estupefacientes y de la producción mundial de opio para 1976 : suplemento n°. 01,,,,420242,,,,,,,,,,,,Organe international de contrôle des stupéfiants,,n
E/NL.1963/36,,1963-01-01 00:00:00,1961-01-01 00:00:00,,,"Hongrie : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,420238,,,,,,,,,,,,,,,n
E/INCB/1994/2/Supp.11,,1995-01-01 00:00:00,1995-01-01 00:00:00||1993-01-01 00:00:00,,"Supplement no. 11 to narcotic drugs : estimated world requirements for 1995, statistics for 1993, estimates updated as of 30 November 1995",,,,420237,,,,,,,,ISSN 1013-8250,,,,International Narcotics Control Board,,,,n
E/NL.1956/129,,1956-01-01 00:00:00,1955-01-01 00:00:00,,"Denmark : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946","Danemark : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,420236,420353,,,,,,,,,,,,,,,n
E/NL.1976/13,,1976-01-01 00:00:00,1975-01-01 00:00:00,,Italy : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,420235,,,,,,,,,,,,,,,,n
E/NL.1963/31,,1963-01-01 00:00:00,1961-01-01 00:00:00,,"Ryukyu Islands, communicated by the Government of the United States of America : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,420231,,,,,,,,,,,,,,,,n
E/INCB/26/Supp.1,E/F/S.75.XI.I/Supp.1,1975-01-01 00:00:00,1975-01-01 00:00:00,,Estimated world requirements of narcotic drugs and estimates of world production of opium in 1975 : supplement No. 01,,,,420229,,,,,,,,,,,,International Narcotics Control Board,,,,n
E/NL.1949/33,,1949-01-01 00:00:00,1947-01-01 00:00:00,,"St. Vincent : Laws and regulations communicated in compliance with the terms of the Convention for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs of 13 July 1931, as amended by the Protocol of 11 December 1946","St. Vincent : Lois et règlements communiqués conformément aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,420228,418206,,,,,,,,,,,,,,,n
